#<time>,<Q_Input>(cm^/s)
0.284767119178,0.786447965302
0.284807120178,0.786253879118
0.284847121178,0.78605971533
0.284887122178,0.785865473958
0.284927123178,0.78567115502
0.284967124178,0.785476758535
0.285007125178,0.785282284523
0.285047126178,0.785087733003
0.285087127178,0.784893103994
0.285127128178,0.784698397516
0.285167129178,0.784503613586
0.285207130178,0.784308752226
0.285247131178,0.784113813453
0.285287132178,0.783918797288
0.285327133178,0.783723703749
0.285367134178,0.783528532856
0.285407135178,0.783333284628
0.285447136178,0.783137959084
0.285487137178,0.782942556243
0.285527138178,0.782747076126
0.285567139178,0.78255151875
0.285607140179,0.782355884136
0.285647141179,0.782160172302
0.285687142179,0.781964383269
0.285727143179,0.781768517055
0.285767144179,0.781572573679
0.285807145179,0.781376553162
0.285847146179,0.781180455522
0.285887147179,0.780984280779
0.285927148179,0.780788028952
0.285967149179,0.78059170006
0.286007150179,0.780395294123
0.286047151179,0.78019881116
0.286087152179,0.780002251191
0.286127153179,0.779805614235
0.286167154179,0.779608900311
0.286207155179,0.77941210944
0.286247156179,0.779215241639
0.286287157179,0.779018296929
0.286327158179,0.77882127533
0.286367159179,0.77862417686
0.286407160179,0.778427001538
0.286447161179,0.778229749386
0.286487162179,0.778032420421
0.286527163179,0.777835014664
0.286567164179,0.777637532134
0.286607165179,0.77743997285
0.286647166179,0.777242336832
0.286687167179,0.777044624099
0.286727168179,0.776846834672
0.286767169179,0.776648968569
0.286807170179,0.77645102581
0.286847171179,0.776253006414
0.286887172179,0.776054910401
0.286927173179,0.775856737791
0.286967174179,0.775658488604
0.287007175179,0.775460162858
0.287047176179,0.775261760573
0.287087177179,0.775063281769
0.287127178179,0.774864726466
0.287167179179,0.774666094683
0.28720718018,0.774467386439
0.28724718118,0.774268601755
0.28728718218,0.77406974065
0.28732718318,0.773870803143
0.28736718418,0.773671789255
0.28740718518,0.773472699004
0.28744718618,0.773273532411
0.28748718718,0.773074289495
0.28752718818,0.772874970276
0.28756718918,0.772675574773
0.28760719018,0.772476103007
0.28764719118,0.772276554996
0.28768719218,0.772076930761
0.28772719318,0.771877230321
0.28776719418,0.771677453696
0.28780719518,0.771477600906
0.28784719618,0.77127767197
0.28788719718,0.771077666908
0.28792719818,0.77087758574
0.28796719918,0.770677428486
0.28800720018,0.770477195165
0.28804720118,0.770276885798
0.28808720218,0.770076500403
0.28812720318,0.769876039001
0.28816720418,0.769675501611
0.28820720518,0.769474888254
0.28824720618,0.769274198949
0.28828720718,0.769073433715
0.28832720818,0.768872592574
0.28836720918,0.768671675544
0.28840721018,0.768470682645
0.28844721118,0.768269613897
0.28848721218,0.768068469321
0.28852721318,0.767867248935
0.28856721418,0.76766595276
0.28860721518,0.767464580816
0.28864721618,0.767263133122
0.28868721718,0.767061609699
0.28872721818,0.766860010566
0.28876721918,0.766658335743
0.288807220181,0.76645658525
0.288847221181,0.766254759107
0.288887222181,0.766052857334
0.288927223181,0.765850879951
0.288967224181,0.765648826977
0.289007225181,0.765446698434
0.289047226181,0.76524449434
0.289087227181,0.765042214715
0.289127228181,0.76483985958
0.289167229181,0.764637428955
0.289207230181,0.764434922859
0.289247231181,0.764232341313
0.289287232181,0.764029684337
0.289327233181,0.763826951949
0.289367234181,0.763624144172
0.289407235181,0.763421261024
0.289447236181,0.763218302525
0.289487237181,0.763015268696
0.289527238181,0.762812159557
0.289567239181,0.762608975127
0.289607240181,0.762405715428
0.289647241181,0.762202380478
0.289687242181,0.761998970298
0.289727243181,0.761795484907
0.289767244181,0.761591924327
0.289807245181,0.761388288577
0.289847246181,0.761184577678
0.289887247181,0.760980791648
0.289927248181,0.760776930509
0.289967249181,0.760572994281
0.290007250181,0.760368982983
0.290047251181,0.760164896636
0.290087252181,0.75996073526
0.290127253181,0.759756498876
0.290167254181,0.759552187502
0.290207255181,0.75934780116
0.290247256181,0.75914333987
0.290287257181,0.758938803651
0.290327258181,0.758734192525
0.290367259181,0.75852950651
0.290407260182,0.758324745628
0.290447261182,0.758119909899
0.290487262182,0.757914999343
0.290527263182,0.757710013979
0.290567264182,0.757504953829
0.290607265182,0.757299818912
0.290647266182,0.757094609249
0.290687267182,0.75688932486
0.290727268182,0.756683965766
0.290767269182,0.756478531986
0.290807270182,0.75627302354
0.290847271182,0.75606744045
0.290887272182,0.755861782736
0.290927273182,0.755656050417
0.290967274182,0.755450243514
0.291007275182,0.755244362047
0.291047276182,0.755038406037
0.291087277182,0.754832375504
0.291127278182,0.754626270468
0.291167279182,0.75442009095
0.291207280182,0.75421383697
0.291247281182,0.754007508548
0.291287282182,0.753801105705
0.291327283182,0.753594628461
0.291367284182,0.753388076837
0.291407285182,0.753181450852
0.291447286182,0.752974750528
0.291487287182,0.752767975884
0.291527288182,0.752561126941
0.291567289182,0.75235420372
0.291607290182,0.752147206241
0.291647291182,0.751940134524
0.291687292182,0.75173298859
0.291727293182,0.751525768459
0.291767294182,0.751318474152
0.291807295182,0.751111105689
0.291847296182,0.75090366309
0.291887297182,0.750696146377
0.291927298182,0.750488555569
0.291967299182,0.750280890687
0.292007300183,0.750073151752
0.292047301183,0.749865338783
0.292087302183,0.749657451803
0.292127303183,0.74944949083
0.292167304183,0.749241455886
0.292207305183,0.749033346991
0.292247306183,0.748825164166
0.292287307183,0.748616907431
0.292327308183,0.748408576807
0.292367309183,0.748200172314
0.292407310183,0.747991693973
0.292447311183,0.747783141804
0.292487312183,0.747574515829
0.292527313183,0.747365816067
0.292567314183,0.74715704254
0.292607315183,0.746948195267
0.292647316183,0.74673927427
0.292687317183,0.746530279569
0.292727318183,0.746321211185
0.292767319183,0.746112069138
0.292807320183,0.745902853449
0.292847321183,0.745693564139
0.292887322183,0.745484201228
0.292927323183,0.745274764737
0.292967324183,0.745065254686
0.293007325183,0.744855671097
0.293047326183,0.744646013991
0.293087327183,0.744436283386
0.293127328183,0.744226479305
0.293167329183,0.744016601769
0.293207330183,0.743806650797
0.293247331183,0.743596626411
0.293287332183,0.743386528631
0.293327333183,0.743176357477
0.293367334183,0.742966112972
0.293407335183,0.742755795136
0.293447336183,0.742545403988
0.293487337183,0.742334939551
0.293527338183,0.742124401844
0.293567339183,0.741913790889
0.293607340184,0.741703106706
0.293647341184,0.741492349317
0.293687342184,0.741281518742
0.293727343184,0.741070615001
0.293767344184,0.740859638116
0.293807345184,0.740648588107
0.293847346184,0.740437464996
0.293887347184,0.740226268802
0.293927348184,0.740014999548
0.293967349184,0.739803657254
0.294007350184,0.73959224194
0.294047351184,0.739380753627
0.294087352184,0.739169192337
0.294127353184,0.738957558091
0.294167354184,0.738745850908
0.294207355184,0.738534070811
0.294247356184,0.738322217819
0.294287357184,0.738110291955
0.294327358184,0.737898293238
0.294367359184,0.73768622169
0.294407360184,0.737474077331
0.294447361184,0.737261860183
0.294487362184,0.737049570267
0.294527363184,0.736837207603
0.294567364184,0.736624772213
0.294607365184,0.736412264117
0.294647366184,0.736199683336
0.294687367184,0.735987029892
0.294727368184,0.735774303805
0.294767369184,0.735561505096
0.294807370184,0.735348633787
0.294847371184,0.735135689898
0.294887372184,0.734922673451
0.294927373184,0.734709584466
0.294967374184,0.734496422965
0.295007375184,0.734283188967
0.295047376184,0.734069882496
0.295087377184,0.733856503571
0.295127378184,0.733643052214
0.295167379184,0.733429528445
0.295207380185,0.733215932286
0.295247381185,0.733002263758
0.295287382185,0.732788522882
0.295327383185,0.73257470968
0.295367384185,0.732360824171
0.295407385185,0.732146866377
0.295447386185,0.73193283632
0.295487387185,0.731718734021
0.295527388185,0.7315045595
0.295567389185,0.731290312779
0.295607390185,0.731075993878
0.295647391185,0.73086160282
0.295687392185,0.730647139625
0.295727393185,0.730432604315
0.295767394185,0.73021799691
0.295807395185,0.730003317432
0.295847396185,0.729788565902
0.295887397185,0.729573742341
0.295927398185,0.72935884677
0.295967399185,0.729143879211
0.296007400185,0.728928839685
0.296047401185,0.728713728212
0.296087402185,0.728498544815
0.296127403185,0.728283289515
0.296167404185,0.728067962332
0.296207405185,0.727852563288
0.296247406185,0.727637092404
0.296287407185,0.727421549702
0.296327408185,0.727205935203
0.296367409185,0.726990248928
0.296407410185,0.726774490898
0.296447411185,0.726558661135
0.296487412185,0.726342759659
0.296527413185,0.726126786493
0.296567414185,0.725910741658
0.296607415185,0.725694625174
0.296647416185,0.725478437064
0.296687417185,0.725262177348
0.296727418185,0.725045846048
0.296767419185,0.724829443185
0.296807420186,0.724612968782
0.296847421186,0.724396422858
0.296887422186,0.724179805435
0.296927423186,0.723963116535
0.296967424186,0.723746356179
0.297007425186,0.723529524389
0.297047426186,0.723312621186
0.297087427186,0.723095646591
0.297127428186,0.722878600626
0.297167429186,0.722661483312
0.297207430186,0.72244429467
0.297247431186,0.722227034723
0.297287432186,0.722009703491
0.297327433186,0.721792300996
0.297367434186,0.721574827259
0.297407435186,0.721357282303
0.297447436186,0.721139666147
0.297487437186,0.720921978815
0.297527438186,0.720704220326
0.297567439186,0.720486390704
0.297607440186,0.720268489969
0.297647441186,0.720050518142
0.297687442186,0.719832475246
0.297727443186,0.719614361302
0.297767444186,0.719396176331
0.297807445186,0.719177920355
0.297847446186,0.718959593396
0.297887447186,0.718741195474
0.297927448186,0.718522726612
0.297967449186,0.718304186831
0.298007450186,0.718085576153
0.298047451186,0.717866894599
0.298087452186,0.717648142191
0.298127453186,0.71742931895
0.298167454186,0.717210424898
0.298207455186,0.716991460057
0.298247456186,0.716772424448
0.298287457186,0.716553318093
0.298327458186,0.716334141014
0.298367459186,0.716114893231
0.298407460187,0.715895574768
0.298447461187,0.715676185644
0.298487462187,0.715456725883
0.298527463187,0.715237195506
0.298567464187,0.715017594534
0.298607465187,0.714797922989
0.298647466187,0.714578180892
0.298687467187,0.714358368267
0.298727468187,0.714138485133
0.298767469187,0.713918531513
0.298807470187,0.713698507429
0.298847471187,0.713478412902
0.298887472187,0.713258247954
0.298927473187,0.713038012606
0.298967474187,0.712817706881
0.299007475187,0.712597330801
0.299047476187,0.712376884386
0.299087477187,0.712156367659
0.299127478187,0.711935780641
0.299167479187,0.711715123355
0.299207480187,0.711494395822
0.299247481187,0.711273598063
0.299287482187,0.711052730101
0.299327483187,0.710831791958
0.299367484187,0.710610783654
0.299407485187,0.710389705213
0.299447486187,0.710168556656
0.299487487187,0.709947338004
0.299527488187,0.70972604928
0.299567489187,0.709504690505
0.299607490187,0.709283261701
0.299647491187,0.70906176289
0.299687492187,0.708840194095
0.299727493187,0.708618555336
0.299767494187,0.708396846635
0.299807495187,0.708175068015
0.299847496187,0.707953219498
0.299887497187,0.707731301105
0.299927498187,0.707509312858
0.299967499187,0.70728725478
0.300007500188,0.707065126891
0.300047501188,0.706842929214
0.300087502188,0.706620661772
0.300127503188,0.706398324585
0.300167504188,0.706175917676
0.300207505188,0.705953441066
0.300247506188,0.705730894779
0.300287507188,0.705508278835
0.300327508188,0.705285593256
0.300367509188,0.705062838066
0.300407510188,0.704840013284
0.300447511188,0.704617118935
0.300487512188,0.704394155039
0.300527513188,0.704171121619
0.300567514188,0.703948018696
0.300607515188,0.703724846293
0.300647516188,0.703501604432
0.300687517188,0.703278293134
0.300727518188,0.703054912422
0.300767519188,0.702831462318
0.300807520188,0.702607942844
0.300847521188,0.702384354021
0.300887522188,0.702160695873
0.300927523188,0.701936968421
0.300967524188,0.701713171687
0.301007525188,0.701489305693
0.301047526188,0.701265370461
0.301087527188,0.701041366014
0.301127528188,0.700817292373
0.301167529188,0.700593149561
0.301207530188,0.7003689376
0.301247531188,0.700144656511
0.301287532188,0.699920306318
0.301327533188,0.699695887042
0.301367534188,0.699471398705
0.301407535188,0.69924684133
0.301447536188,0.699022214938
0.301487537188,0.698797519552
0.301527538188,0.698572755194
0.301567539188,0.698347921887
0.301607540189,0.698123019651
0.301647541189,0.697898048511
0.301687542189,0.697673008487
0.301727543189,0.697447899602
0.301767544189,0.697222721878
0.301807545189,0.696997475338
0.301847546189,0.696772160003
0.301887547189,0.696546775896
0.301927548189,0.69632132304
0.301967549189,0.696095801456
0.302007550189,0.695870211166
0.302047551189,0.695644552193
0.302087552189,0.69541882456
0.302127553189,0.695193028288
0.302167554189,0.6949671634
0.302207555189,0.694741229918
0.302247556189,0.694515227864
0.302287557189,0.694289157261
0.302327558189,0.694063018131
0.302367559189,0.693836810496
0.302407560189,0.693610534379
0.302447561189,0.693384189802
0.302487562189,0.693157776787
0.302527563189,0.692931295357
0.302567564189,0.692704745534
0.302607565189,0.69247812734
0.302647566189,0.692251440798
0.302687567189,0.69202468593
0.302727568189,0.691797862758
0.302767569189,0.691570971306
0.302807570189,0.691344011594
0.302847571189,0.691116983647
0.302887572189,0.690889887485
0.302927573189,0.690662723132
0.302967574189,0.69043549061
0.303007575189,0.690208189941
0.303047576189,0.689980821148
0.303087577189,0.689753384253
0.303127578189,0.689525879278
0.303167579189,0.689298306247
0.30320758019,0.689070665182
0.30324758119,0.688842956104
0.30328758219,0.688615179037
0.30332758319,0.688387334003
0.30336758419,0.688159421025
0.30340758519,0.687931440125
0.30344758619,0.687703391325
0.30348758719,0.687475274648
0.30352758819,0.687247090116
0.30356758919,0.687018837753
0.30360759019,0.68679051758
0.30364759119,0.68656212962
0.30368759219,0.686333673896
0.30372759319,0.68610515043
0.30376759419,0.685876559245
0.30380759519,0.685647900363
0.30384759619,0.685419173807
0.30388759719,0.6851903796
0.30392759819,0.684961517764
0.30396759919,0.684732588321
0.30400760019,0.684503591294
0.30404760119,0.684274526706
0.30408760219,0.68404539458
0.30412760319,0.683816194938
0.30416760419,0.683586927802
0.30420760519,0.683357593196
0.30424760619,0.683128191141
0.30428760719,0.682898721662
0.30432760819,0.682669184779
0.30436760919,0.682439580516
0.30440761019,0.682209908896
0.30444761119,0.681980169941
0.30448761219,0.681750363674
0.30452761319,0.681520490118
0.30456761419,0.681290549295
0.30460761519,0.681060541228
0.30464761619,0.680830465939
0.30468761719,0.680600323452
0.30472761819,0.680370113789
0.30476761919,0.680139836972
0.304807620191,0.679909493026
0.304847621191,0.679679081971
0.304887622191,0.679448603831
0.304927623191,0.67921805863
0.304967624191,0.678987446389
0.305007625191,0.678756767131
0.305047626191,0.678526020879
0.305087627191,0.678295207656
0.305127628191,0.678064327484
0.305167629191,0.677833380387
0.305207630191,0.677602366387
0.305247631191,0.677371285507
0.305287632191,0.67714013777
0.305327633191,0.676908923198
0.305367634191,0.676677641815
0.305407635191,0.676446293643
0.305447636191,0.676214878706
0.305487637191,0.675983397025
0.305527638191,0.675751848624
0.305567639191,0.675520233525
0.305607640191,0.675288551752
0.305647641191,0.675056803328
0.305687642191,0.674824988274
0.305727643191,0.674593106615
0.305767644191,0.674361158373
0.305807645191,0.67412914357
0.305847646191,0.673897062231
0.305887647191,0.673664914377
0.305927648191,0.673432700032
0.305967649191,0.673200419218
0.306007650191,0.672968071959
0.306047651191,0.672735658277
0.306087652191,0.672503178195
0.306127653191,0.672270631737
0.306167654191,0.672038018925
0.306207655191,0.671805339782
0.306247656191,0.671572594332
0.306287657191,0.671339782596
0.306327658191,0.671106904599
0.306367659191,0.670873960362
0.306407660192,0.67064094991
0.306447661192,0.670407873265
0.306487662192,0.67017473045
0.306527663192,0.669941521488
0.306567664192,0.669708246402
0.306607665192,0.669474905215
0.306647666192,0.669241497951
0.306687667192,0.669008024631
0.306727668192,0.66877448528
0.306767669192,0.668540879921
0.306807670192,0.668307208575
0.306847671192,0.668073471267
0.306887672192,0.66783966802
0.306927673192,0.667605798856
0.306967674192,0.667371863798
0.307007675192,0.667137862871
0.307047676192,0.666903796096
0.307087677192,0.666669663497
0.307127678192,0.666435465098
0.307167679192,0.66620120092
0.307207680192,0.665966870988
0.307247681192,0.665732475324
0.307287682192,0.665498013952
0.307327683192,0.665263486894
0.307367684192,0.665028894174
0.307407685192,0.664794235816
0.307447686192,0.664559511841
0.307487687192,0.664324722274
0.307527688192,0.664089867137
0.307567689192,0.663854946454
0.307607690192,0.663619960248
0.307647691192,0.663384908542
0.307687692192,0.663149791359
0.307727693192,0.662914608722
0.307767694192,0.662679360656
0.307807695192,0.662444047182
0.307847696192,0.662208668324
0.307887697192,0.661973224106
0.307927698192,0.66173771455
0.307967699192,0.66150213968
0.308007700193,0.661266499519
0.308047701193,0.661030794091
0.308087702193,0.660795023418
0.308127703193,0.660559187524
0.308167704193,0.660323286432
0.308207705193,0.660087320166
0.308247706193,0.659851288748
0.308287707193,0.659615192202
0.308327708193,0.659379030552
0.308367709193,0.659142803821
0.308407710193,0.658906512031
0.308447711193,0.658670155207
0.308487712193,0.658433733371
0.308527713193,0.658197246547
0.308567714193,0.657960694758
0.308607715193,0.657724078029
0.308647716193,0.657487396381
0.308687717193,0.657250649838
0.308727718193,0.657013838424
0.308767719193,0.656776962162
0.308807720193,0.656540021076
0.308847721193,0.656303015189
0.308887722193,0.656065944524
0.308927723193,0.655828809104
0.308967724193,0.655591608954
0.309007725193,0.655354344096
0.309047726193,0.655117014553
0.309087727193,0.654879620351
0.309127728193,0.654642161511
0.309167729193,0.654404638057
0.309207730193,0.654167050012
0.309247731193,0.653929397401
0.309287732193,0.653691680247
0.309327733193,0.653453898572
0.309367734193,0.653216052401
0.309407735193,0.652978141756
0.309447736193,0.652740166663
0.309487737193,0.652502127143
0.309527738193,0.65226402322
0.309567739193,0.652025854918
0.309607740194,0.651787622261
0.309647741194,0.651549325272
0.309687742194,0.651310963974
0.309727743194,0.651072538391
0.309767744194,0.650834048547
0.309807745194,0.650595494464
0.309847746194,0.650356876168
0.309887747194,0.65011819368
0.309927748194,0.649879447025
0.309967749194,0.649640636226
0.310007750194,0.649401761308
0.310047751194,0.649162822292
0.310087752194,0.648923819204
0.310127753194,0.648684752066
0.310167754194,0.648445620902
0.310207755194,0.648206425736
0.310247756194,0.647967166592
0.310287757194,0.647727843492
0.310327758194,0.647488456462
0.310367759194,0.647249005523
0.310407760194,0.6470094907
0.310447761194,0.646769912017
0.310487762194,0.646530269497
0.310527763194,0.646290563164
0.310567764194,0.646050793041
0.310607765194,0.645810959153
0.310647766194,0.645571061522
0.310687767194,0.645331100173
0.310727768194,0.645091075129
0.310767769194,0.644850986414
0.310807770194,0.644610834051
0.310847771194,0.644370618065
0.310887772194,0.644130338479
0.310927773194,0.643889995316
0.310967774194,0.643649588601
0.311007775194,0.643409118357
0.311047776194,0.643168584608
0.311087777194,0.642927987378
0.311127778194,0.642687326689
0.311167779194,0.642446602568
0.311207780195,0.642205815035
0.311247781195,0.641964964117
0.311287782195,0.641724049836
0.311327783195,0.641483072216
0.311367784195,0.641242031282
0.311407785195,0.641000927056
0.311447786195,0.640759759562
0.311487787195,0.640518528825
0.311527788195,0.640277234868
0.311567789195,0.640035877716
0.311607790195,0.639794457391
0.311647791195,0.639552973917
0.311687792195,0.639311427319
0.311727793195,0.639069817621
0.311767794195,0.638828144846
0.311807795195,0.638586409017
0.311847796195,0.63834461016
0.311887797195,0.638102748297
0.311927798195,0.637860823453
0.311967799195,0.637618835652
0.312007800195,0.637376784917
0.312047801195,0.637134671272
0.312087802195,0.636892494742
0.312127803195,0.636650255349
0.312167804195,0.636407953119
0.312207805195,0.636165588074
0.312247806195,0.635923160239
0.312287807195,0.635680669638
0.312327808195,0.635438116295
0.312367809195,0.635195500233
0.312407810195,0.634952821477
0.312447811195,0.634710080051
0.312487812195,0.634467275978
0.312527813195,0.634224409282
0.312567814195,0.633981479988
0.312607815195,0.633738488119
0.312647816195,0.6334954337
0.312687817195,0.633252316754
0.312727818195,0.633009137305
0.312767819195,0.632765895378
0.312807820196,0.632522590996
0.312847821196,0.632279224184
0.312887822196,0.632035794965
0.312927823196,0.631792303363
0.312967824196,0.631548749403
0.313007825196,0.631305133109
0.313047826196,0.631061454504
0.313087827196,0.630817713612
0.313127828196,0.630573910458
0.313167829196,0.630330045067
0.313207830196,0.63008611746
0.313247831196,0.629842127664
0.313287832196,0.629598075702
0.313327833196,0.629353961598
0.313367834196,0.629109785375
0.313407835196,0.62886554706
0.313447836196,0.628621246674
0.313487837196,0.628376884243
0.313527838196,0.628132459791
0.313567839196,0.627887973341
0.313607840196,0.627643424918
0.313647841196,0.627398814546
0.313687842196,0.627154142249
0.313727843196,0.626909408052
0.313767844196,0.626664611978
0.313807845196,0.626419754051
0.313847846196,0.626174834296
0.313887847196,0.625929852738
0.313927848196,0.625684809399
0.313967849196,0.625439704305
0.314007850196,0.625194537479
0.314047851196,0.624949308945
0.314087852196,0.624704018729
0.314127853196,0.624458666854
0.314167854196,0.624213253344
0.314207855196,0.623967778224
0.314247856196,0.623722241517
0.314287857196,0.623476643248
0.314327858196,0.623230983442
0.314367859196,0.622985262122
0.314407860197,0.622739479313
0.314447861197,0.622493635039
0.314487862197,0.622247729324
0.314527863197,0.622001762193
0.314567864197,0.621755733669
0.314607865197,0.621509643778
0.314647866197,0.621263492543
0.314687867197,0.621017279989
0.314727868197,0.620771006139
0.314767869197,0.620524671019
0.314807870197,0.620278274653
0.314847871197,0.620031817064
0.314887872197,0.619785298278
0.314927873197,0.619538718319
0.314967874197,0.61929207721
0.315007875197,0.619045374976
0.315047876197,0.618798611643
0.315087877197,0.618551787233
0.315127878197,0.618304901771
0.315167879197,0.618057955282
0.315207880197,0.617810947791
0.315247881197,0.61756387932
0.315287882197,0.617316749896
0.315327883197,0.617069559542
0.315367884197,0.616822308282
0.315407885197,0.616574996141
0.315447886197,0.616327623144
0.315487887197,0.616080189315
0.315527888197,0.615832694678
0.315567889197,0.615585139258
0.315607890197,0.615337523079
0.315647891197,0.615089846165
0.315687892197,0.614842108542
0.315727893197,0.614594310233
0.315767894197,0.614346451262
0.315807895197,0.614098531656
0.315847896197,0.613850551437
0.315887897197,0.613602510631
0.315927898197,0.613354409261
0.315967899197,0.613106247353
0.316007900198,0.61285802493
0.316047901198,0.612609742018
0.316087902198,0.612361398641
0.316127903198,0.612112994823
0.316167904198,0.611864530588
0.316207905198,0.611616005963
0.316247906198,0.61136742097
0.316287907198,0.611118775634
0.316327908198,0.610870069981
0.316367909198,0.610621304034
0.316407910198,0.610372477818
0.316447911198,0.610123591358
0.316487912198,0.609874644678
0.316527913198,0.609625637802
0.316567914198,0.609376570756
0.316607915198,0.609127443564
0.316647916198,0.608878256251
0.316687917198,0.608629008841
0.316727918198,0.608379701358
0.316767919198,0.608130333828
0.316807920198,0.607880906275
0.316847921198,0.607631418723
0.316887922198,0.607381871197
0.316927923198,0.607132263722
0.316967924198,0.606882596323
0.317007925198,0.606632869024
0.317047926198,0.606383081849
0.317087927198,0.606133234824
0.317127928198,0.605883327973
0.317167929198,0.605633361321
0.317207930198,0.605383334892
0.317247931198,0.605133248711
0.317287932198,0.604883102803
0.317327933198,0.604632897192
0.317367934198,0.604382631904
0.317407935198,0.604132306962
0.317447936198,0.603881922392
0.317487937198,0.603631478218
0.317527938198,0.603380974465
0.317567939198,0.603130411158
0.317607940199,0.602879788322
0.317647941199,0.60262910598
0.317687942199,0.602378364158
0.317727943199,0.602127562882
0.317767944199,0.601876702174
0.317807945199,0.601625782061
0.317847946199,0.601374802566
0.317887947199,0.601123763716
0.317927948199,0.600872665533
0.317967949199,0.600621508044
0.318007950199,0.600370291274
0.318047951199,0.600119015246
0.318087952199,0.599867679985
0.318127953199,0.599616285517
0.318167954199,0.599364831867
0.318207955199,0.599113319058
0.318247956199,0.598861747117
0.318287957199,0.598610116067
0.318327958199,0.598358425934
0.318367959199,0.598106676742
0.318407960199,0.597854868517
0.318447961199,0.597603001283
0.318487962199,0.597351075064
0.318527963199,0.597099089887
0.318567964199,0.596847045775
0.318607965199,0.596594942754
0.318647966199,0.596342780848
0.318687967199,0.596090560083
0.318727968199,0.595838280483
0.318767969199,0.595585942074
0.318807970199,0.595333544879
0.318847971199,0.595081088924
0.318887972199,0.594828574235
0.318927973199,0.594576000835
0.318967974199,0.594323368749
0.319007975199,0.594070678004
0.319047976199,0.593817928623
0.319087977199,0.593565120632
0.319127978199,0.593312254055
0.319167979199,0.593059328918
0.3192079802,0.592806345245
0.3192479812,0.592553303062
0.3192879822,0.592300202393
0.3193279832,0.592047043264
0.3193679842,0.591793825699
0.3194079852,0.591540549723
0.3194479862,0.591287215362
0.3194879872,0.59103382264
0.3195279882,0.590780371582
0.3195679892,0.590526862214
0.3196079902,0.59027329456
0.3196479912,0.590019668646
0.3196879922,0.589765984496
0.3197279932,0.589512242136
0.3197679942,0.58925844159
0.3198079952,0.589004582884
0.3198479962,0.588750666042
0.3198879972,0.588496691091
0.3199279982,0.588242658054
0.3199679992,0.587988566957
0.3200080002,0.587734417824
0.3200480012,0.587480210682
0.3200880022,0.587225945555
0.3201280032,0.586971622469
0.3201680042,0.586717241447
0.3202080052,0.586462802516
0.3202480062,0.586208305701
0.3202880072,0.585953751026
0.3203280082,0.585699138517
0.3203680092,0.585444468199
0.3204080102,0.585189740097
0.3204480112,0.584934954236
0.3204880122,0.584680110642
0.3205280132,0.584425209339
0.3205680142,0.584170250353
0.3206080152,0.583915233708
0.3206480162,0.583660159431
0.3206880172,0.583405027546
0.3207280182,0.583149838078
0.3207680192,0.582894591052
0.320808020201,0.582639286495
0.320848021201,0.58238392443
0.320888022201,0.582128504883
0.320928023201,0.58187302788
0.320968024201,0.581617493446
0.321008025201,0.581361901605
0.321048026201,0.581106252383
0.321088027201,0.580850545805
0.321128028201,0.580594781897
0.321168029201,0.580338960684
0.321208030201,0.58008308219
0.321248031201,0.579827146442
0.321288032201,0.579571153464
0.321328033201,0.579315103282
0.321368034201,0.579058995921
0.321408035201,0.578802831407
0.321448036201,0.578546609764
0.321488037201,0.578290331018
0.321528038201,0.578033995194
0.321568039201,0.577777602317
0.321608040201,0.577521152414
0.321648041201,0.577264645508
0.321688042201,0.577008081626
0.321728043201,0.576751460792
0.321768044201,0.576494783033
0.321808045201,0.576238048373
0.321848046201,0.575981256838
0.321888047201,0.575724408453
0.321928048201,0.575467503243
0.321968049201,0.575210541234
0.322008050201,0.574953522451
0.322048051201,0.57469644692
0.322088052201,0.574439314666
0.322128053201,0.574182125714
0.322168054201,0.573924880089
0.322208055201,0.573667577818
0.322248056201,0.573410218925
0.322288057201,0.573152803436
0.322328058201,0.572895331376
0.322368059201,0.572637802771
0.322408060202,0.572380217646
0.322448061202,0.572122576027
0.322488062202,0.571864877938
0.322528063202,0.571607123406
0.322568064202,0.571349312456
0.322608065202,0.571091445112
0.322648066202,0.570833521402
0.322688067202,0.57057554135
0.322728068202,0.570317504981
0.322768069202,0.570059412322
0.322808070202,0.569801263397
0.322848071202,0.569543058232
0.322888072202,0.569284796853
0.322928073202,0.569026479284
0.322968074202,0.568768105553
0.323008075202,0.568509675683
0.323048076202,0.568251189701
0.323088077202,0.567992647632
0.323128078202,0.567734049501
0.323168079202,0.567475395335
0.323208080202,0.567216685158
0.323248081202,0.566957918996
0.323288082202,0.566699096875
0.323328083202,0.566440218821
0.323368084202,0.566181284858
0.323408085202,0.565922295012
0.323448086202,0.565663249309
0.323488087202,0.565404147775
0.323528088202,0.565144990435
0.323568089202,0.564885777315
0.323608090202,0.564626508439
0.323648091202,0.564367183835
0.323688092202,0.564107803527
0.323728093202,0.563848367541
0.323768094202,0.563588875902
0.323808095202,0.563329328637
0.323848096202,0.563069725771
0.323888097202,0.562810067329
0.323928098202,0.562550353337
0.323968099202,0.562290583821
0.324008100203,0.562030758807
0.324048101203,0.561770878319
0.324088102203,0.561510942384
0.324128103203,0.561250951027
0.324168104203,0.560990904275
0.324208105203,0.560730802151
0.324248106203,0.560470644684
0.324288107203,0.560210431897
0.324328108203,0.559950163817
0.324368109203,0.559689840469
0.324408110203,0.55942946188
0.324448111203,0.559169028074
0.324488112203,0.558908539077
0.324528113203,0.558647994916
0.324568114203,0.558387395616
0.324608115203,0.558126741202
0.324648116203,0.557866031701
